"","unique_id","report.","date","year","month","overall_type","category","type","type_desc","offense","i.ward","a.ward","a.city","a.county","a.state","a.race","a.gender","a.age","age_range","initiated"
"407",407,180060741,2018-12-02,"2018","12","Crime","Part II - Violent","CA","Arrest","Assault","Ward 6","OOC","Adelphi","Prince George's","MD","Black","Man",19,"18-29","Officer"
"408",408,180059857,2018-12-01,"2018","12","Crime","Part II - Vice","CA","Arrest","CDS: Cocaine","Ward 6","OOC","Washington","DC","DC","Black","Man",45,"40-49","Public"
"409",409,180059857,2018-12-01,"2018","12","Crime","Part II - Vice","CRC","Criminal citation","CDS: Paraphernalia","Ward 6","Ward 6","Takoma Park","Takoma Park (MC)","MD","Black","Man",29,"18-29","Public"
"410",410,180060042,2018-12-01,"2018","12","Crime","Part II - Violent","CA","Arrest","Assault","Ward 3","Ward 3","Takoma Park","Takoma Park (MC)","MD","White","Man",36,"30-39","Public"
"411",411,180052563,2018-11-30,"2018","11","Crime","Part II - Property","CA","Arrest","Vandalism","Ward 3","OOC","Alexandria","VA","VA","White","Woman",28,"18-29","Public"
"412",412,180058102,2018-11-30,"2018","11","Crime","Part I - Property","APP","Application for charges","Motor Vehicle Theft","Ward 5","UNK","UNK","UNK","UNK","Black","Man",21,"18-29","Public"
"413",413,180059474,2018-11-28,"2018","11","Crime","Part II - Nuisance","CA","Arrest","Trespassing","Ward 6","OOC","Upper Marlboro","Prince George's","MD","Black","Man",23,"18-29","Detail"
"414",414,180058360,2018-11-26,"2018","11","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Long Beach","OOS","CA","Black","Man",35,"30-39","Public"
"415",415,180058494,2018-11-26,"2018","11","Crime","Part II - Violent","CA","Arrest","Assault","OOC","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",39,"30-39","Officer"
"416",416,180058733,2018-11-25,"2018","11","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",23,"18-29","Detail"
"417",417,180058943,2018-11-25,"2018","11","Crime","Part II - Nuisance","CA","Arrest","Trespassing","Ward 6","OOC","Upper Marlboro","Prince George's","MD","Black","Man",23,"18-29","Detail"
"418",418,180057972,2018-11-19,"2018","11","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 6","OOC","Langley Park","Prince George's","MD","White","Man",22,"18-29","Officer"
"419",419,180057972,2018-11-19,"2018","11","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 6","OOC","Washington","DC","DC","Hispanic","Man",58,"50-59","Officer"
"420",420,180056398,2018-11-15,"2018","11","Crime","Part I - Property","APP","Application for charges","Larceny","Ward 5","UNK","UNK","UNK","UNK","Black","Man",58,"50-59","Public"
"421",421,180056410,2018-11-12,"2018","11","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 5","Ward 5","Takoma Park","Takoma Park (MC)","MD","Hispanic","Man",31,"30-39","Public"
"422",422,180056560,2018-11-12,"2018","11","Crime","Part II - Violent","CA","Arrest","Assault","Ward 5","OOC","Adelphi","Prince George's","MD","Hispanic","Man",22,"18-29","Officer"
"423",423,180056560,2018-11-12,"2018","11","Crime","Part II - Violent","CA","Arrest","Assault","Ward 5","UNK","UNK","UNK","UNK","Hispanic","Man",22,"18-29","Officer"
"424",424,180056156,2018-11-08,"2018","11","Crime","Part II - Nuisance","CRC","Criminal citation","Disorderly Conduct","Ward 6","Ward 2","Takoma Park","Takoma Park (MC)","MD","Hispanic","Man",36,"30-39","Officer"
"425",425,180033688,2018-11-07,"2018","11","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 3","OOC","Alexandria","DC","DC","White","Woman",28,"18-29","Public"
"426",426,180055889,2018-11-07,"2018","11","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 6","UNK","UNK","UNK","UNK","Hispanic","Man",30,"30-39","Public"
"427",427,180055568,2018-11-06,"2018","11","Crime","Part II - Nuisance","CA","Arrest","Trespassing","Ward 5","OOC","Silver Spring","Montgomery","MD","Black","Man",22,"18-29","Public"
"428",428,180055360,2018-11-04,"2018","11","Crime","Miscellaneous","APP","Application for charges","All Other - Criminal","Ward 6","Ward 6","Takoma Park","Takoma Park (MC)","MD","Hispanic","Woman",41,"40-49","Public"
"429",429,180054870,2018-11-01,"2018","11","Crime","Miscellaneous","CA","Arrest","All Other - Criminal","Ward 5","UNK","UNK","UNK","UNK","Hispanic","Man",47,"40-49","Public"
"430",430,180054106,2018-10-29,"2018","10","Crime","Part I - Property","CRC","Criminal citation","Larceny","Ward 6","OOC","TP unincorporated (MC)","Montgomery","MD","White","Man",39,"30-39","Public"
"431",431,180053922,2018-10-28,"2018","10","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 5","OOC","Adelphi","Prince George's","MD","Hispanic","Man",36,"30-39","Public"
"432",432,180053922,2018-10-28,"2018","10","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 5","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",34,"30-39","Public"
"433",433,180053922,2018-10-28,"2018","10","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 5","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",29,"18-29","Public"
"434",434,180026032,2018-10-26,"2018","10","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","Bethesda","Montgomery","MD","Black","Man",38,"30-39","Public"
"435",435,180053361,2018-10-26,"2018","10","Crime","Part II - Vice","CA","Arrest","CDS: Cocaine","Ward 5","OOC","Silver Spring","Montgomery","MD","Black","Man",52,"50-59","Officer"
"436",436,180053427,2018-10-25,"2018","10","Crime","Part II - Nuisance","CA","Arrest","Trespassing","Ward 6","Ward 6","Takoma Park","Takoma Park (MC)","MD","Black","Woman",22,"18-29","Public"
"437",437,180053309,2018-10-24,"2018","10","Crime","Part I - Violent","APP","Application for charges","Aggravated Assault","Ward 5","Ward 5","Takoma Park","Takoma Park (MC)","MD","Black","Man",36,"30-39","Public"
"438",438,180052198,2018-10-23,"2018","10","Crime","Part II - Violent","APP","Application for charges","Assault","Ward 2","Ward 5","Takoma Park","Takoma Park (MC)","MD","White","Man",50,"50-59","Public"
"439",439,180052198,2018-10-23,"2018","10","Crime","Part II - Violent","APP","Application for charges","Assault","Ward 2","Ward 2","Takoma Park","Takoma Park (MC)","MD","White","Woman",51,"50-59","Public"
"440",440,180052300,2018-10-19,"2018","10","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 6","OOC","TP unincorporated (PG)","Prince George's","MD","Black","Man",23,"18-29","Public"
"441",441,180052330,2018-10-19,"2018","10","Crime","Part II - Property","CA","Arrest","Vandalism","Ward 5","OOC","Silver Spring","Montgomery","MD","White","Man",56,"50-59","Public"
"442",442,180052072,2018-10-18,"2018","10","Crime","Part II - Nuisance","CA","Arrest","Disorderly Conduct","Ward 6","OOC","Silver Spring","Montgomery","MD","Black","Man",28,"18-29","Officer"
"443",443,180047843,2018-10-16,"2018","10","Crime","Part I - Violent","APP","Application for charges","Aggravated Assault","Ward 3","OOC","Washington","DC","DC","Black","Woman",32,"30-39","Public"
"444",444,180051852,2018-10-16,"2018","10","Crime","Part II - Violent","CA","Arrest","Assault","Ward 6","OOC","Lanham","Prince George's","MD","Black","Man",32,"30-39","Public"
"445",445,180051525,2018-10-15,"2018","10","Crime","Part II - Nuisance","CRC","Criminal citation","Disorderly Conduct","Ward 2","OOC","Landover","Prince George's","MD","Black","Man",34,"30-39","Officer"
"446",446,180051325,2018-10-14,"2018","10","Crime","Part II - Vice","CA","Arrest","CDS: Cocaine","Ward 3","OOC","Silver Spring","Montgomery","MD","Black","Woman",36,"30-39","Public"
"447",447,180051454,2018-10-14,"2018","10","Crime","Part I - Property","CRC","Criminal citation","Larceny","Ward 6","OOC","Silver Spring","Montgomery","MD","Black","Man",39,"30-39","Public"
"448",448,180051190,2018-10-12,"2018","10","Crime","Part II - Nuisance","CRC","Criminal citation","Disorderly Conduct","Ward 6","OOC","Bladensburg","Prince George's","MD","Black","Woman",26,"18-29","Public"
"449",449,180049921,2018-10-10,"2018","10","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Silver Spring","Montgomery","MD","White","Woman",62,"60-69","Detail"
"450",450,180046757,2018-10-08,"2018","10","Crime","Part II - Violent","CA","Arrest","Assault","Ward 4","OOC","Silver Spring","Montgomery","MD","Black","Man",24,"18-29","Public"
"451",451,180047702,2018-10-08,"2018","10","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","Washington","DC","DC","Black","Man",23,"18-29","Self"
"452",452,180049772,2018-10-07,"2018","10","Crime","Part II - Property","CA","Arrest","Vandalism","Ward 3","OOC","Silver Spring","Montgomery","MD","Black","Man",48,"40-49","Public"
"453",453,180049732,2018-10-05,"2018","10","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 3","OOC","Buffalo","OOS","NY","Black","Woman",30,"30-39","Public"
"454",454,180048350,2018-10-01,"2018","10","Crime","Part II - Nuisance","CA","Arrest","Trespassing","Ward 6","UNK","UNK","UNK","UNK","Hispanic","Man",39,"30-39","Public"
"455",455,180048915,2018-10-01,"2018","10","Crime","Part II - Nuisance","APP","Application for charges","Trespassing","Ward 3","Ward 3","Takoma Park","Takoma Park (MC)","MD","White","Man",57,"50-59","Public"
"456",456,180048622,2018-09-30,"2018","09","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Washington","DC","DC","Hispanic","Man",20,"18-29","Officer"
"457",457,180047918,2018-09-25,"2018","09","Crime","Part I - Violent","CA","Arrest","Robbery","Ward 6","OOC","Rockville","Montgomery","MD","Hispanic","Man",29,"18-29","Public"
"458",458,180047379,2018-09-22,"2018","09","Crime","Part II - Nuisance","CA","Arrest","Trespassing","Ward 1","OOC","Washington","DC","DC","Black","Man",35,"30-39","Officer"
"459",459,180045747,2018-09-13,"2018","09","Crime","Part I - Property","APP","Application for charges","Larceny","Ward 5","OOC","Riverdale","Prince George's","MD","Black","Man",36,"30-39","Public"
"460",460,180042989,2018-09-11,"2018","09","Crime","Part II - Vice","CA","Arrest","CDS: Paraphernalia","Ward 6","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",20,"18-29","Public"
"461",461,180042989,2018-09-11,"2018","09","Crime","Part I - Property","CA","Arrest","Motor Vehicle Theft","Ward 6","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",23,"18-29","Public"
"462",462,180044679,2018-09-07,"2018","09","Crime","Miscellaneous","CA","Arrest","All Other - Criminal","Ward 5","OOC","Silver Spring","Montgomery","MD","Black","Woman",25,"18-29","Public"
"463",463,180042745,2018-08-28,"2018","08","Crime","Part II - Nuisance","CA","Arrest","Disorderly Conduct","Ward 5","OOC","Silver Spring","Montgomery","MD","Black","Woman",62,"60-69","Public"
"464",464,180042127,2018-08-24,"2018","08","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 5","OOC","Washington","DC","DC","Black","Man",31,"30-39","Public"
"465",465,180041508,2018-08-21,"2018","08","Crime","Part II - Property","JVA","Juvenile arrest","Fraud","Ward 6","OOC","Rockville","Montgomery","MD","Black","Man",15,"10-17","Public"
"466",466,180041352,2018-08-20,"2018","08","Crime","Part II - Violent","APP","Application for charges","Sex Offense","Ward 1","Ward 1","Takoma Park","Takoma Park (MC)","MD","Black","Man",51,"50-59","Public"
"467",467,180040940,2018-08-17,"2018","08","Crime","Part II - Nuisance","CRC","Criminal citation","Disorderly Conduct","Ward 6","OOC","Silver Spring","Montgomery","MD","Black","Man",48,"40-49","Officer"
"468",468,180038063,2018-08-15,"2018","08","Crime","Part II - Vice","CA","Arrest","CDS: Cocaine","Ward 3","UNK","UNK","UNK","UNK","Black","Man",50,"50-59","Officer"
"469",469,180040586,2018-08-15,"2018","08","Crime","Part II - Safety","CA","Arrest","Peace/Protection Order","Ward 3","Ward 3","Takoma Park","Takoma Park (MC)","MD","White","Man",36,"30-39","Public"
"470",470,180038808,2018-08-14,"2018","08","Crime","Part II - Nuisance","CA","Arrest","Disorderly Conduct","Ward 5","OOC","TP unincorporated (MC)","Montgomery","MD","Hispanic","Man",37,"30-39","Officer"
"471",471,180038835,2018-08-07,"2018","08","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",40,"40-49","Officer"
"472",472,180038344,2018-08-06,"2018","08","Crime","Part II - Violent","CA","Arrest","Assault","Ward 6","OOC","Adelphi","Prince George's","MD","Hispanic","Man",33,"30-39","Public"
"473",473,180038764,2018-08-05,"2018","08","Crime","Part I - Violent","CA","Arrest","Aggravated Assault","Ward 6","OOC","Silver Spring","Montgomery","MD","Black","Man",36,"30-39","Public"
"474",474,180038836,2018-08-05,"2018","08","Crime","Part I - Property","CRC","Criminal citation","Larceny","Ward 6","OOC","Hyattsville","Prince George's","MD","Black","Man",61,"60-69","Public"
"475",475,180038861,2018-08-05,"2018","08","Crime","Part II - Nuisance","CA","Arrest","Disorderly Conduct","Ward 6","OOC","Adelphi","Prince George's","MD","Black","Man",33,"30-39","Officer"
"476",476,180037878,2018-07-31,"2018","07","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 6","OOC","Lanham","Prince George's","MD","White","Woman",23,"18-29","Detail"
"477",477,180036479,2018-07-27,"2018","07","Crime","Miscellaneous","CA","Arrest","All Other - Criminal","Ward 6","OOC","Laurel","Prince George's","MD","Black","Man",37,"30-39","Officer"
"478",478,180037100,2018-07-26,"2018","07","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","Baltimore","Baltimore","MD","White","Man",29,"18-29","Self"
"479",479,180034373,2018-07-24,"2018","07","Crime","Part II - Vice","CA","Arrest","CDS: Felony Marijuana","Ward 6","OOC","Upper Marlboro","Prince George's","MD","Black","Man",22,"18-29","Officer"
"480",480,180036363,2018-07-23,"2018","07","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","UNK","UNK","UNK","UNK","Black","Man",34,"30-39","Public"
"481",481,180035410,2018-07-20,"2018","07","Crime","Part II - Violent","CA","Arrest","Assault","Ward 3","OOC","Washington","DC","DC","Black","Woman",38,"30-39","Public"
"482",482,180035130,2018-07-17,"2018","07","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","Hyattsville","Prince George's","MD","Hispanic","Woman",26,"18-29","Self"
"483",483,180034308,2018-07-12,"2018","07","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 6","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",64,"60-69","Officer"
"484",484,180034308,2018-07-12,"2018","07","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 6","OOC","Montgomery Village","Montgomery","MD","Hispanic","Man",37,"30-39","Officer"
"485",485,180034125,2018-07-11,"2018","07","Crime","Part II - Violent","CA","Arrest","Assault","Ward 6","OOC","Silver Spring","Montgomery","MD","Black","Man",47,"40-49","Public"
"486",486,180033640,2018-07-08,"2018","07","Crime","Part I - Violent","APP","Application for charges","Aggravated Assault","Ward 1","Ward 1","Takoma Park","Takoma Park (MC)","MD","Black","Woman",35,"30-39","Public"
"487",487,180033340,2018-07-06,"2018","07","Crime","Part II - Vice","JVA","Juvenile arrest","CDS: Amphetamine","Ward 6","Ward 4","Takoma Park","Takoma Park (MC)","MD","Black","Woman",17,"10-17","Detail"
"488",488,180033340,2018-07-06,"2018","07","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Washington","DC","DC","Black","Man",19,"18-29","Detail"
"489",489,180032625,2018-07-03,"2018","07","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","UNK","UNK","UNK","UNK","Black","Man",53,"50-59","Public"
"490",490,180032438,2018-07-01,"2018","07","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Hyattsville","Prince George's","MD","Black","Man",33,"30-39","Officer"
"491",491,180032438,2018-07-01,"2018","07","Crime","Part II - Nuisance","CRC","Criminal citation","Trespassing","Ward 6","OOC","Boyds","Montgomery","MD","Black","Man",35,"30-39","Officer"
"492",492,180032253,2018-06-30,"2018","06","Crime","Part II - Violent","CA","Arrest","Assault","Ward 6","OOC","Montgomery Village","Montgomery","MD","Black","Woman",23,"18-29","Public"
"493",493,180031763,2018-06-28,"2018","06","Crime","Part I - Property","CA","Arrest","Theft from Auto","Ward 3","OOC","Washington","DC","DC","Black","Man",20,"18-29","Public"
"494",494,180031973,2018-06-28,"2018","06","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 6","OOC","Silver Spring","Montgomery","MD","Black","Man",35,"30-39","Public"
"495",495,180031214,2018-06-27,"2018","06","Crime","Part II - Nuisance","CRC","Criminal citation","Disorderly Conduct","Ward 2","OOC","Frederick","Frederick","MD","Black","Man",24,"18-29","Officer"
"496",496,180031320,2018-06-26,"2018","06","Crime","Part I - Property","JVA","Juvenile arrest","Larceny","Ward 6","OOC","Silver Spring","Montgomery","MD","Black","Woman",15,"10-17","Public"
"497",497,180028144,2018-06-25,"2018","06","Crime","Part II - Property","APP","Application for charges","Fraud","Ward 6","OOC","TP unincorporated (PG)","Prince George's","MD","Black","Man",60,"60-69","Public"
"498",498,180030413,2018-06-21,"2018","06","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",64,"60-69","Public"
"499",499,180030211,2018-06-19,"2018","06","Crime","Part I - Property","CA","Arrest","Motor Vehicle Theft","Ward 6","OOC","Silver Spring","Montgomery","MD","Black","Man",52,"50-59","Public"
"500",500,180029837,2018-06-17,"2018","06","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","Silver Spring","Montgomery","MD","Asian","Woman",21,"18-29","Self"
"501",501,180029796,2018-06-16,"2018","06","Crime","Part II - Nuisance","CA","Arrest","Disorderly Conduct","Ward 5","OOC","Silver Spring","Montgomery","MD","Black","Woman",40,"40-49","Public"
"502",502,180029507,2018-06-15,"2018","06","Crime","Part I - Property","CA","Arrest","Larceny","Ward 3","UNK","UNK","UNK","UNK","Black","Man",50,"50-59","Public"
"503",503,180029243,2018-06-14,"2018","06","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","Washington","DC","DC","Black","Man",26,"18-29","Self"
"504",504,180029308,2018-06-14,"2018","06","Crime","Part II - Nuisance","CA","Arrest","Trespassing","Ward 1","UNK","UNK","UNK","UNK","Black","Man",48,"40-49","Public"
